"ISBN","Title","Author","Courses","ImageURL","OrigPrice"
"281109914426B","ENGL 109 WEB BOOK OF READINGS *DIST ED FALL 2009*","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","19.39"
"281111915858B","ENGL 109 WEB CEL BK OF READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1119.jpg","19.55"
"281111515665B","ENGL 109 WEB SEC 082 CEL BOOK OF READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1115.jpg","19.55"
"281106912196B","ENGL 140R USE OF ENGLISH SEC 002","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","15.43"
"281110915198B","ENGL 200A BRITISH LIT 1 SEC 002","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1109.jpg","19.51"
"281113116947B","ENGL 200B COURSE READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","35.76"
"281112116308B","ENGL 200B SEC 002COURSE READINGS WILLIAMS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","36.22"
"281082680294B","ENGL 200B SUPPLEMENTARY NOTES","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","19.00"
"281108513605B","ENGL 201 SHORT STORY","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","26.70"
"281107512670B","ENGL 206 AN EVIL CRADLING BY BRIAN KEENAN","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","26.60"
"281107512669B","ENGL 206 AUTOBIOGRAPHY","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","38.03"
"281112116279B","ENGL 206 AUTOBIOGRAPHY","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","39.02"
"281108513546B","ENGL 206 AUTOBIOGRAPHY","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","33.68"
"281110515002B","ENGL 206 AUTOBIOGRAPHY","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1105.jpg","33.68"
"281110515088B","ENGL 206 CHRONICLE OF YOUTH","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1105.jpg","31.35"
"281108513548B","ENGL 206 CHRONICLE OF YOUTH BY VERA BRITTIAN","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","31.35"
"281107512668B","ENGL 206 CHRONICLE OF YOUTH VERA BRITTAIN","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","31.35"
"281110915237B","ENGL 208A FORMS OF FANTASY","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1109.jpg","15.78"
"281108113239B","ENGL 208A FORMS OF FANTASY","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","40.78"
"281112116163B","ENGL 208A FORMS OF FANTASY","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","45.46"
"281111915817B","ENGL 208A FORMS OF FANTASY","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1119.jpg","20.79"
"281113917259B","ENGL 208A FORMS OF FANTASY","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","21.77"
"281107112474B","ENGL 208A FORMS OF FANTASY","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","41.68"
"281113116889B","ENGL 208A FORMS OF FANTASY","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","41.54"
"281111115435B","ENGL 208A FORMS OF FANTASY COURSE READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1111.jpg","26.98"
"281106912187B","ENGL 208A FORMS OF FANTASY SEC 001","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","40.82"
"281109914620B","ENGL 208A FORMS OF FANTASY SPECULATIVE FICTIONS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","41.40"
"281112916569B","ENGL 208A SEC 001 FORMS OF FANTASY PROF DEMAN","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","21.77"
"281106911836B","ENGL 208B COURSE PACKAGE","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","43.12"
"281108113186B","ENGL 208B SCIENCE FICTION","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","36.67"
"281112116107B","ENGL 208B SCIENCE FICTION","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","50.27"
"281107912941B","ENGL 208B SCIENCE FICTION","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","36.67"
"281109914493B","ENGL 208B SCIENCE FICTION","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","44.31"
"281113116835B","ENGL 208B SCIENCE FICTION","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","48.10"
"281111115440B","ENGL 208B SCIENCE FICTION DEMAN","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1111.jpg","44.70"
"281109113992B","ENGL 208B SCIENCE FICTION W09","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1091.jpg","42.50"
"281108913791B","ENGL 208B SEC 001 SCIENCE FICTION","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","42.50"
"281082676107B","ENGL 208C CD LECTURES","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","3.50"
"281113116843B","ENGL 208C FOLK AND FAIRY TALE READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","20.23"
"281112516425B","ENGL 208C SEC 001 FOLK FAIRY TALE READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","17.97"
"281106511814B","ENGL 208C SWORD IN STONE MCARTHUR","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","33.19"
"281108113370B","ENGL 208C SWORD IN THE STONE REPRINT","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","58.44"
"281107112309B","ENGL 208E WOMEN WRITING SINCE 1900","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","39.44"
"281109114085B","ENGL 208E WOMEN WRITING SINCE 1900","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1091.jpg","38.50"
"281107913079B","ENGL 208K READINGS FOR DETECTIVE FICTION","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","28.72"
"281109914508B","ENGL 208K READINGS FOR DETECTIVE FICTION","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","28.71"
"281106912083B","ENGL 208K READINGS FOR DETECTIVE FICTION","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","25.79"
"281108913682B","ENGL 208K READINGS FOR DETECTIVE FICTION","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","28.86"
"281112916634B","ENGL 208K SEC 001 DETECTIVE FICTION","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","24.37"
"281082674890B","ENGL 208L COURSE PACKET","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","15.42"
"281111115460B","ENGL 208L RACE & ENGLISH LIT","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1111.jpg","39.74"
"281110114842B","ENGL 208N COURSE PACKAGE","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","15.09"
"281109114111B","ENGL 208N COURSE PACKAGE","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1091.jpg","15.09"
"281111115542B","ENGL 208N COURSE PACKAGE","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1111.jpg","64.53"
"281110915214B","ENGL 210H READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1109.jpg","52.61"
"281107912896B","ENGL 210H READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","47.79"
"281113917276B","ENGL 210H READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","43.72"
"281109914474B","ENGL 210H READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","54.45"
"281111915927B","ENGL 210H READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1119.jpg","51.69"
"281108913773B","ENGL 210H READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","54.86"
"281106911954B","ENGL 210H SEC 001 READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","48.19"
"281112916693B","ENGL 210H SEC 001 READINGS CHALLEN","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","60.48"
"281111915924B","ENGL 210I LEGAL WRITING","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1119.jpg","51.54"
"281110915180B","ENGL 210I LEGAL WRITING","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1109.jpg","49.07"
"281113917133B","ENGL 210I LEGAL WRITING COURSE NOTES","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","58.29"
"281112916497B","ENGL 210I SEC 001 LEGAL WRITING","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","58.29"
"281108113340B","ENGL 212 BOBBY SANDS WRITINGS FROM PRISON","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","20.06"
"281108113297B","ENGL 212 CONVICT LITERATURE","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","82.23"
"281107112366B","ENGL 213 KENNEDY FOR DEFENCE BY HIGGINS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","23.96"
"281109514324B","ENGL 214 THEMES IN CANADIAN LITERATURE","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","23.34"
"281107912967B","ENGL 216 CANADIAN MULTICULTURAL LITERATURE","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","59.65"
"281108913957B","ENGL 218 MENNONITE LITERATURE READER","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","60.19"
"281110114798B","ENGL 247 AMERICAN LIT POP CULTURE","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","37.54"
"281106912043B","ENGL 247 AMERICAN LITERATURE","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","31.49"
"281107512712B","ENGL 247 AMERICAN LITERATURE POP CULTURE","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","21.81"
"281106912063B","ENGL 251A BK 1 SEC 005 HUMPHREYS begin_of_the_skype_highlighting 005 HUMPHREYS FREE  end_of_the_skype_highlighting","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","41.47"
"281112116129B","ENGL 251A CEL BK OF READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","150.58"
"281111915859B","ENGL 251A CEL BK OF READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1119.jpg","140.57"
"281112916512B","ENGL 251A CEL BK OF READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","148.00"
"281111115395B","ENGL 251A CEL BOOK OF READINGS SEC 081","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1111.jpg","102.07"
"281106911860B","ENGL 251A CRITICISM 1","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","19.59"
"281113917162B","ENGL 251A CRITICISM I COURSE NOTES","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","32.26"
"281107912935B","ENGL 251A LEC 005 CRITICISM I","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","65.90"
"281112916734B","ENGL 251A SEC 001 COURSE READINGS WILLIAMS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","23.80"
"281112916580B","ENGL 251A SEC 002 CRITICISM 1 KRELLER","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","34.52"
"281109914672B","ENGL 251A SEC 003 LITERARY CRITICISM 1","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","16.53"
"281108913945B","ENGL 251A SEC 003 LITERARY CRITICISM 1 MORRISON SE","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","16.53"
"281111915823B","ENGL 251A SEC 005 CRITICISM 1 KRELLER","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1119.jpg","28.78"
"281110915165B","ENGL 251A SEC 005 CRITICISM 1 KRELLER","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1109.jpg","25.94"
"281111916023B","ENGL 251A SEC 006 CRITICISM 1 READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1119.jpg","21.24"
"281106912125B","ENGL 251A SEC005 BOOK 2","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","27.55"
"281107112584B","ENGL 251B BIRDS OF PASSAGE BY BRIAN CASTRO","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","22.64"
"281108513653B","ENGL 251B BIRDS OF PASSAGE BY CASTRO","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","22.57"
"281107512608B","ENGL 251B BOOK OF READINGS (DIST ED)","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","108.72"
"281108113144B","ENGL 251B BOOK OF READINGS (WINTER 2008 PRINTING)","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","108.72"
"281111115396B","ENGL 251B BOOK OF READINGS CEL SEC 081","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1111.jpg","109.73"
"281112116130B","ENGL 251B CEL BOOK OF READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","106.11"
"281107512677B","ENGL 251B COURSE READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","42.28"
"281109514328B","ENGL 251B COURSE READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","46.36"
"281108113216B","ENGL 251B COURSE READINGS (SEC 002)","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","42.47"
"281106511717B","ENGL 251B COURSE READINGS HULAN SEC 001","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","42.13"
"281110114770B","ENGL 251B COURSE READINGS SEC 006 BENNETT","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","40.55"
"281108513530B","ENGL 251B COURSE READINGS SMYTH SEC","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","39.45"
"281107112483B","ENGL 251B LEC 001 CRITICISM COURSE READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","39.45"
"281107112264B","ENGL 251B LEC 002 ON CAMPUS SUPPLEMENTARY READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","26.19"
"281109114064B","ENGL 251B ON CAMPUS SEC 001 COURSE READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1091.jpg","45.96"
"281108113494B","ENGL 251B SEC 001 STRUCTURALISM & SEMIOTICS BY HAW","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","31.35"
"281109114190B","ENGL 251B SEC 002 CRITICISM 2 READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1091.jpg","39.20"
"281110114772B","ENGL 251B SEC 005 COURSE READER","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","28.28"
"281111115385B","ENGL 251B SEC 006 BIRDS OF PASSAGE BY BRIAN CASTRO","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1111.jpg","22.57"
"281111115437B","ENGL 251B SEC 006 COURSE READINGS SMYTH","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1111.jpg","43.89"
"281111515692B","ENGL 251B SUPPLEMENTARY READINGS ON CAMPUS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1115.jpg","27.93"
"281111916051B","ENGL 260 IRISH LIT & TROUBLES","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1119.jpg","25.00"
"281112116190B","ENGL 290 COURSE READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","33.06"
"281111115466B","ENGL 290 COURSE READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1111.jpg","29.51"
"281113917157B","ENGL 292 COURSE READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","70.55"
"281112916557B","ENGL 292 SEC 002 COURSE READINGS","ENGL DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","81.87"
